,20678,21880,7,21446,21018,20436,20990,21645,20792,20440,21394,21305,3151,20468,8045,20908,2367,21188,21384,20288,20017,21576,21401,20483,21177
2010-03-05,0.016361,0.003336,0.039106,0.000314,0.007393,0.021231,0.004182,0.001202,0.014898,0.016694,0.008655,0.025325,0.018293,0.004222,0.007674,0.010095,0.012664,0.009424,0.004056,-0.001367,0.004438,0.01479,0.021686,0.020408,0.003784
2010-03-08,0.00015,0.000185,0.000594,-0.007851,0.002498,-0.005139,-0.006601,0.011605,-0.004893,0.004576,-0.007437,-0.008919,0.002395,-0.004388,-0.01002,-0.005766,-0.000962,-0.003734,-0.003418,0.013685,0.001841,0.0105,0.006348,0.017143,0.022774
2010-03-09,0.004513,-0.001662,0.017984,0.001741,0.00109,-0.003992,-0.006803,0.011076,0.013522,-0.004555,-0.006916,0.003115,0.003584,-0.005141,0.007287,0.0029,0.008185,-0.0083,0.003274,0.00945,0.006983,-0.005893,0.002365,0.073034,-0.000307
2010-03-10,0.006589,-0.002358,0.008161,-0.004581,0.000311,0.012023,0.000558,-0.001565,0.001213,-0.004576,-0.004643,0.020359,0.018452,0.000369,-0.000402,-0.001928,0.011939,-0.009989,0.001088,-0.005349,0.004197,0.00156,0.012193,0.036649,-0.002458
2010-03-11,0.0,0.00634,0.002935,0.002539,-0.001089,0.005823,0.015762,0.003135,-0.001817,0.000406,0.008163,0.006425,0.000584,-0.002952,0.010856,0.004635,0.002831,0.01609,0.008381,0.003025,0.009268,-0.004673,-0.003303,0.055556,0.004158
2010-03-12,-0.006248,-0.001297,0.004878,0.002375,-0.000623,-0.000695,0.002665,0.000781,0.033981,-0.003649,-0.012146,-0.004368,-0.015771,-0.004664,-0.00358,0.006536,0.000941,0.007592,0.002001,-0.003686,-0.018365,0.010016,0.007407,-0.050239,0.004907
2010-03-15,-0.007485,0.0282,-0.01218,0.006001,0.006077,-0.001854,-0.00086,0.006245,0.014671,-0.002035,0.010539,0.008775,0.0,0.005623,0.009182,0.002674,-0.004701,0.015877,0.016129,0.004373,0.005136,-0.003564,-0.00058,-0.020151,0.006104
2010-03-16,0.004072,0.010285,0.002725,-0.002669,-0.000619,0.003947,0.006571,0.002715,0.045113,0.005573,0.0,0.013048,0.010683,0.000932,-0.002769,-0.001335,0.039679,0.005033,-0.001209,0.002344,-0.00219,0.018815,0.010068,0.041131,0.002123
2010-03-17,0.011867,-0.00125,-0.00147,0.007556,0.00186,0.01272,-0.007072,0.001934,-0.00166,0.009327,-0.002897,0.008917,0.014093,0.002607,0.010313,-0.002292,0.010563,0.00369,0.007568,0.00735,-0.003292,0.016484,0.015526,0.0,0.004692
2010-03-18,0.000445,0.000358,0.002365,-0.004374,0.006342,-0.003425,0.004853,0.006178,0.008315,0.001205,0.001162,-0.008511,-0.011002,0.002043,-0.003534,0.009573,-0.001911,0.009716,-0.000751,0.004975,-0.013394,-0.02027,-0.005096,-0.007407,0.004519
2010-03-19,-0.005194,-0.010726,-0.010684,0.001726,0.000769,-0.004354,-0.005219,0.006907,-0.006597,0.002943,-0.018572,0.002971,-0.015222,0.014829,-0.007486,-0.004551,-0.009347,-0.010143,0.000601,0.00363,-0.005765,-0.014253,-0.00645,-0.029851,-0.00225
2010-03-22,-0.001044,0.00506,0.011249,0.000627,-0.000154,0.006674,0.002114,0.006098,0.0,-0.006935,0.014193,0.000988,0.008323,-0.003836,0.014688,0.008764,0.011254,0.006306,-0.003756,0.007892,0.007669,-0.012904,-0.005156,0.035897,0.007215
2010-03-23,-0.000299,0.004854,0.016062,0.010175,0.003994,0.019204,0.010861,0.005682,0.014389,0.004163,0.022741,0.022032,0.010024,0.013935,0.016823,0.003777,0.019447,0.005222,0.008294,0.010767,0.008725,-0.007245,0.007869,0.022277,0.005074
2010-03-24,-0.006721,-0.005547,0.004423,-0.014257,-0.009333,0.008075,-0.006493,-0.010923,0.006547,-0.011234,0.003991,-0.007078,0.025686,-0.012297,-0.00885,-0.001693,-0.010696,-0.012727,-0.008974,-0.016785,-0.008649,-0.01301,0.000381,0.004843,-0.008166
2010-03-25,-0.003007,0.00054,-0.011859,0.000157,-0.00278,0.0,0.005524,-0.004189,-0.00813,-0.001758,-0.012493,0.006481,0.009676,0.003296,0.01087,0.008292,-0.003567,-0.006051,0.004377,-0.004924,-0.006497,-0.023308,-0.019037,0.028916,0.001497
2010-03-26,0.00362,-0.001798,0.018751,0.0011,-0.002943,0.00178,0.000155,0.003442,0.002186,0.008537,-0.014376,0.005151,0.009019,-0.002737,-0.013441,-0.001495,-0.004922,-0.009264,0.000601,0.00198,-0.011584,0.014977,-0.009897,0.009368,0.005381
2010-03-29,0.011422,0.004143,0.006453,0.000628,0.006834,-0.003554,-0.005183,0.01029,0.003272,0.010748,0.008168,-0.003844,0.007821,0.002196,-0.004671,-0.008424,0.004047,0.01229,-0.000601,0.002634,0.004159,0.022702,0.002548,-0.030162,-0.002825
2010-03-30,-0.003715,0.00305,0.014867,-0.001098,0.001234,-0.006242,0.0014,-0.021124,-0.005435,0.00093,-0.001157,-0.00836,-0.015521,0.001826,-0.001173,0.005475,0.000448,-0.00607,0.003306,0.025616,-0.011483,-0.000317,0.00215,-0.021531,0.002535
2010-03-31,-0.001044,-0.005545,-0.003583,-0.006126,0.004622,0.003813,-0.004038,-0.004239,-0.005464,0.007038,-0.006373,0.009079,0.005068,0.002369,0.006656,-0.002065,-0.002238,-0.008232,-0.009136,-0.006724,0.003238,0.006503,-0.001756,-0.00978,-0.007733
