date,GOOG,AAPL,FB,BABA,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
2018-01-19,1137.51001,177.735352,181.289993,184.050003,1294.579956,16.126539,12.59,103.970131,31.601419,42.71553,36.687824,14.21,3.63,86.267845,16.058617,76.36618,166.592758,36.600914,112.439812,60.92952
2018-01-22,1155.810059,176.281281,185.369995,184.020004,1327.310059,16.037277,12.65,104.825035,31.820599,42.854118,37.338566,14.55,3.45,87.356712,16.527992,77.558472,168.040695,36.591007,113.753151,61.078712
2018-01-23,1169.969971,176.321106,189.350006,192.279999,1362.540039,16.751368,12.94,105.272377,31.800673,42.943211,36.668106,14.99,3.41,87.406212,17.306955,77.021935,166.952255,36.482018,113.633759,61.357201
2018-01-24,1164.23999,173.512573,186.550003,195.529999,1357.51001,16.305063,12.71,105.163025,31.970037,43.715359,36.500492,14.93,3.13,87.633881,16.977394,76.296631,166.772491,36.591007,115.086388,60.501842
2018-01-25,1170.369995,170.415192,187.479996,198.330002,1377.949951,16.047195,12.41,105.968224,31.970037,42.725426,36.924461,14.57,2.78,87.475502,15.299627,75.779968,168.35025,36.888256,115.116234,60.223351
2018-01-26,1175.839966,170.813568,190.0,205.220001,1402.050049,15.997605,12.95,107.747612,32.079628,43.052105,37.289265,14.62,2.54,88.099121,15.279655,77.349823,170.097763,38.651913,115.733109,57.677162
2018-01-29,1175.579956,167.278,185.979996,203.009995,1417.680054,16.146376,13.32,108.900742,32.159325,42.586838,36.737125,14.53,2.57,87.119141,15.069934,76.097916,168.310318,38.661823,115.613716,56.712395
2018-01-30,1163.689941,166.292007,187.119995,199.660004,1437.819946,15.819083,12.87,107.09153,31.76082,42.270058,36.914597,14.11,2.66,85.901588,14.610545,75.799843,166.952255,37.453022,114.529213,56.881477
2018-01-31,1169.939941,166.750137,186.889999,204.289993,1450.890015,16.037277,13.74,105.968224,31.880373,41.982979,36.924461,13.86,2.57,86.416328,14.23105,72.590591,168.759674,36.700001,115.086388,56.503529
2018-02-01,1167.699951,167.098724,193.089996,192.220001,1390.0,15.88851,13.25,104.894623,32.378506,42.002777,38.610462,13.95,2.49,88.168411,13.911476,72.630341,172.684082,36.830002,116.280334,55.697899
2018-02-02,1111.900024,159.848282,190.279999,187.309998,1429.949951,15.511628,12.45,103.860794,31.830561,40.587173,37.535759,13.65,2.35,83.674362,13.531981,70.782288,170.30748,36.610001,113.7034,55.469139
2018-02-05,1055.800049,155.854568,181.259995,180.529999,1390.0,14.78762,11.57,99.496803,30.146877,39.141876,36.115967,12.92,2.22,78.913055,13.082581,67.582977,164.355942,34.669998,108.251053,54.394962
2018-02-06,1080.599976,162.368011,185.309998,185.169998,1442.839966,15.144666,11.65,100.30201,31.083364,41.438519,36.31316,13.1,2.28,77.556923,13.771663,69.848335,169.039276,35.279999,111.54435,55.310001
2018-02-07,1048.579956,158.892166,180.179993,180.300003,1416.780029,15.124829,11.6,102.240448,31.133177,41.963181,36.411755,13.26,2.26,76.161194,13.102553,70.802162,168.490051,34.98,112.300522,54.459999
2018-02-08,1001.52002,154.520004,171.580002,173.699997,1350.5,14.331395,11.22,99.427216,29.628822,40.339691,35.070843,13.14,2.11,75.300003,12.802952,68.34803,160.391586,33.630001,107.335693,53.77
2018-02-09,1037.780029,156.410004,176.110001,176.669998,1339.599976,14.817373,11.31,98.781075,30.216616,41.042542,35.544106,13.75,2.15,75.779999,12.693098,70.305374,164.965073,34.16,109.484795,54.580002
2018-02-12,1051.939941,162.710007,176.410004,177.440002,1386.22998,14.698359,11.68,98.960007,31.003664,41.577106,35.859615,14.23,2.07,76.419998,13.032646,69.89801,167.950821,34.66,111.176216,55.380001
2018-02-13,1052.099976,164.339996,173.149994,179.25,1414.51001,14.54959,11.78,100.381531,31.063438,40.98315,36.086384,16.700001,2.27,76.300003,12.713072,69.649612,169.878082,34.939999,111.86274,55.669998
2018-02-14,1069.699951,167.369995,179.520004,186.759995,1451.050049,14.777701,12.2,101.09726,31.880373,41.389023,35.899052,17.76,2.3,76.459999,13.122527,72.054062,172.274673,35.189999,114.449615,55.990002
2018-02-15,1089.52002,172.990005,179.960007,187.449997,1461.76001,14.728113,12.19,102.618202,32.089588,41.428616,36.480774,18.41,2.63,76.209999,13.611876,72.848923,174.441589,35.709999,114.9272,56.580002
2018-02-16,1094.800049,172.429993,177.360001,183.679993,1448.689941,14.926471,11.82,104.159012,31.850485,40.67627,36.618809,17.360001,2.61,76.540001,13.262341,72.709824,175.400208,36.259998,114.101387,56.48
2018-02-20,1102.459961,171.850006,176.009995,187.190002,1468.349976,14.619015,12.02,93.552246,31.810635,40.359493,36.254002,17.139999,2.33,75.75,13.062607,71.457916,175.100647,36.009998,114.131233,55.970001
2018-02-21,1111.339966,171.070007,177.910004,188.820007,1482.920044,14.371067,11.72,90.977592,31.75086,40.151608,35.800457,17.030001,2.36,74.889999,12.90282,70.335182,172.074966,35.759998,114.608818,56.099998
2018-02-22,1106.630005,172.5,178.990005,188.75,1485.339966,14.5,11.84,92.220184,31.571533,40.498081,35.958214,16.620001,2.33,75.860001,12.982713,70.83197,172.704056,35.740002,114.399872,55.400002
2018-02-23,1126.790039,175.5,183.289993,193.289993,1500.0,14.49,12.07,92.339478,31.910259,40.498081,36.204704,17.02,2.43,77.529999,13.432115,72.69989,175.510056,36.259998,116.718117,56.139999
2018-02-26,1143.75,178.970001,184.929993,194.190002,1521.949951,14.65,12.42,92.568115,32.298801,41.121738,36.934319,17.25,2.58,78.839996,13.531981,72.103745,177.61705,37.09,118.170746,57.169998
2018-02-27,1118.290039,178.389999,181.460007,188.259995,1511.97998,14.5,12.53,90.977592,32.209141,39.76553,36.352596,16.75,2.57,77.5,13.1425,71.030678,175.67981,36.799999,116.76786,56.57
2018-02-28,1104.72998,178.119995,178.320007,186.139999,1512.449951,14.11,12.11,89.476547,31.979998,38.953789,35.790596,16.58,2.42,75.739998,13.272327,71.974579,175.510056,36.310001,114.917252,57.099998
2018-03-01,1069.52002,175.0,175.940002,181.990005,1493.449951,14.02,11.9,88.552063,31.48,37.409496,35.494808,16.139999,2.47,75.199997,13.751689,74.816208,173.243301,35.630001,112.857689,56.169998
2018-03-02,1078.920044,176.210007,176.619995,179.759995,1500.25,14.12,11.81,88.243889,31.629999,37.053123,35.839893,17.02,2.73,75.550003,14.630518,72.570724,174.771118,35.950001,112.748245,56.93
2018-03-05,1090.930054,176.820007,180.399994,181.600006,1523.609985,14.42,11.91,89.446724,32.130001,37.360001,36.184986,17.42,2.55,76.269997,15.089907,74.577744,178.276123,36.119999,114.479462,56.990002
2018-03-06,1095.060059,176.669998,179.779999,187.369995,1537.640015,14.64,11.76,88.532173,32.110001,37.548088,36.352596,17.620001,2.46,76.18,15.199761,76.276756,177.277542,35.880001,114.578964,57.029999
2018-03-07,1109.640015,175.029999,183.710007,189.050003,1545.0,14.51,12.24,87.219994,32.18,37.360001,36.392036,17.379999,2.42,74.260002,15.239708,73.16687,178.955154,35.93,114.151138,57.029999
2018-03-08,1126.0,176.940002,182.339996,187.179993,1551.859985,14.52,11.97,87.919998,32.200001,37.84,36.58923,17.16,2.43,74.120003,15.039974,72.779373,178.995102,36.5,114.161079,57.470001
2018-03-09,1160.040039,179.979996,185.229996,190.550003,1578.890015,14.94,11.7,88.720001,32.720001,37.84,36.530071,17.049999,2.56,74.559998,15.719069,73.345711,182.979431,36.77,117.444435,58.459999
2018-03-12,1164.5,181.720001,184.759995,192.740005,1598.390015,15.1,11.52,88.07,32.84,37.830002,36.835724,17.18,2.44,75.239998,15.579256,71.58709,182.280411,36.610001,117.066353,59.400002
2018-03-13,1138.170044,179.970001,181.880005,188.410004,1588.180054,14.43,11.64,88.300003,32.360001,38.009998,36.865299,16.559999,2.55,74.529999,15.569269,71.060486,180.752594,36.75,115.663467,59.049999
2018-03-14,1149.48999,178.440002,184.190002,192.559998,1591.0,14.27,11.36,87.669998,32.139999,37.689999,36.510353,16.08,2.42,73.599998,15.02,69.450897,179.863861,36.349998,114.370018,58.830002
2018-03-15,1149.579956,178.649994,183.860001,199.059998,1582.319946,14.36,11.46,87.510002,32.099998,37.849998,36.520214,15.9,2.26,74.419998,14.74,68.546745,180.692673,36.580002,114.658554,59.369999
2018-03-16,1135.72998,178.020004,185.089996,200.279999,1571.680054,14.31,11.47,89.169998,32.169998,37.939999,36.480774,16.190001,2.32,75.120003,15.11,69.281998,182.290405,36.779999,114.857552,59.0
2018-03-19,1099.819946,175.300003,172.559998,194.529999,1544.930054,14.07,11.43,87.449997,31.98,37.009998,36.066669,16.15,2.33,74.150002,14.66,68.089699,180.323212,36.330002,113.952141,58.299999
2018-03-20,1097.709961,175.240005,168.149994,198.949997,1586.51001,13.64,11.11,87.949997,31.98,36.889999,35.830036,16.0,2.29,73.989998,14.31,69.590004,182.250458,36.330002,114.061584,58.66
2018-03-21,1090.880005,171.270004,169.389999,195.300003,1581.859985,13.88,11.26,88.18,31.870001,37.580002,35.494808,15.95,2.32,75.040001,15.4,68.440002,180.492966,36.27,114.161079,58.470001
2018-03-22,1049.079956,168.850006,164.889999,184.649994,1544.920044,13.35,10.91,87.139999,30.549999,36.349998,34.873646,15.73,2.3,73.5,15.13,67.25,175.270401,35.599998,109.395248,57.77
2018-03-23,1021.570007,164.940002,159.389999,181.199997,1495.560059,13.07,10.63,85.419998,29.17,35.169998,34.213051,15.78,2.18,72.889999,14.65,66.68,171.585648,34.490002,106.470085,56.310001
2018-03-26,1053.209961,172.770004,160.059998,190.5,1555.859985,12.89,10.44,87.5,30.440001,35.990002,34.20319,16.67,2.33,74.0,15.12,69.510002,176.91806,35.040001,109.753433,57.799999
2018-03-27,1005.099976,168.339996,152.220001,181.889999,1497.050049,13.44,10.0,86.050003,29.52,34.869999,34.410244,16.440001,2.5,73.699997,14.3,67.739998,172.274673,35.009998,107.624229,57.459999
2018-03-28,1004.559998,166.479996,153.029999,178.910004,1431.420044,13.68,9.81,87.769997,29.389999,35.470001,35.060982,16.33,2.81,72.809998,14.34,68.559998,170.107758,35.299999,107.455086,57.900002
2018-03-29,1031.790039,167.779999,159.789993,183.539993,1447.339966,13.48,10.05,88.970001,29.99,36.34,35.149719,16.35,2.67,74.610001,14.54,69.989998,174.910919,35.490002,109.415154,57.889999
2018-04-02,1006.469971,166.679993,155.389999,177.610001,1371.98999,13.12,9.53,85.550003,29.309999,35.759998,34.607437,16.1,2.59,73.220001,13.74,68.919998,171.355988,35.049999,107.305847,56.240002
2018-04-03,1013.409973,168.389999,156.110001,174.669998,1392.050049,13.13,9.55,86.800003,29.59,36.939999,34.873646,16.82,2.69,75.019997,13.95,70.339996,172.224747,35.68,108.778381,58.0
2018-04-04,1025.140015,171.610001,155.100006,172.070007,1410.569946,13.28,9.77,87.220001,29.879999,38.029999,35.376492,17.889999,2.89,74.870003,13.78,72.860001,173.443008,36.130001,110.43,58.830002
2018-04-05,1027.810059,172.800003,159.339996,172.570007,1451.75,13.43,10.02,87.809998,30.32,38.0,35.632843,17.469999,2.97,76.019997,14.52,72.120003,175.550003,35.73,111.879997,59.139999
2018-04-06,1007.039978,168.380005,157.199997,167.520004,1405.22998,13.06,9.61,86.690002,29.629999,37.68,35.130001,16.98,2.88,74.870003,13.97,70.489998,169.699997,35.169998,109.089996,58.34
2018-04-09,1015.450012,170.050003,157.929993,169.869995,1406.079956,12.83,9.53,86.279999,29.870001,37.830002,35.169998,16.639999,2.82,74.870003,13.93,69.82,170.339996,35.459999,110.400002,58.700001
2018-04-10,1031.640015,173.25,165.039993,177.100006,1436.219971,13.05,9.98,86.449997,30.48,39.07,35.810001,16.82,3.07,77.07,14.78,71.720001,174.720001,35.950001,112.510002,59.41
2018-04-11,1019.969971,172.440002,166.320007,175.360001,1427.050049,12.97,9.82,85.910004,29.9,39.0,35.25,16.74,3.3,77.43,14.99,70.910004,172.360001,35.790001,110.620003,59.419998
